gutenberg_id,goodreads_id,goodreads_title,goodreads_author,goodreads_description,goodreads_average_rating,goodreads_rating_dist,goodreads_ratings_count,goodreads_text_reviews_count,goodreads_num_pages,goodreads_publisher,goodreads_language_code,goodreads_image_url,goodreads_small_image_url,goodreads_isbn,goodreads_isbn_13,goodreads_link
20035,15990166,Fishing With A Worm,Bliss Perry,"Exactly as it sounds, an essay on the pleasures of fishing with a worm, contrasted with those of fishing with a fly.",3.83,5:13|4:11|3:5|2:4|1:2|total:35,25,4,32,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/15990166-fishing-with-a-worm
20036,45181,Five Children and It (Five Children #1),E. Nesbit,"The five children find a cantankerous sand fairy, a <em>psammead</em>, in a gravel pit. Every day 'It' will grant each of them a wish that lasts until sunset, often with disastrous consequences.<br /><br />Never out of print since 1902. The Introduction to this edition examines Nesbit's life and her reading, showing the change in childrens' literature from Victorian times.",3.88,5:6711|4:7525|3:5368|2:1316|1:440|total:21360,18527,709,237,Puffin,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327882197l/45181._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327882197l/45181._SY75_.jpg,0140367357,9780140367355,https://www.goodreads.com/book/show/45181.Five_Children_and_It
20037,7911,Five Little Peppers and How They Grew,Margaret Sidney,"Times are tough around the little brown house! The widowed Mrs. Pepper has to sew all day long just to earn enough to pay the rent and to feed the five growing Peppers. But she faces poverty and trouble with a stout heart, a smiling face, and the help of her jolly brood: blue-eyed Ben, the eldest and the man of the house at the age of 11; pretty Polly, so eager to cook for the family and make everyone happy and comfortable; and the three littlest Peppers, Joel, Davie, and baby Phronsie.<br />A favorite of children, parents, and teachers for generations, this heartwarming classic first appeared in 1880. Since then, it has inspired countless young imaginations with its tender tales of the ways in which courage and good cheer can overcome adversity.<br />",4.03,5:9100|4:7326|3:4966|2:1053|1:473|total:22918,21863,390,352,Aladdin,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1416916172,9781416916178,https://www.goodreads.com/book/show/7911.Five_Little_Peppers_and_How_They_Grew
20038,26889798,In the Shadow of Frankenstein: Tales of the Modern Prometheus,Stephen Jones,"Frankenstein... His very name conjures up images of plundered graves, secret laboratories, electrical experiments, and reviving the dead.<br /><br /><br />Within these pages, the maddest doctor of them all and his demented disciples once again delve into the Secrets of Life, as science fiction meets horror when the world's most famous creature lives again.<br /><br /><br />Here are collected together for the first time twenty-four electrifying tales of cursed creation that are guaranteed to spark your interest—with classics from the pulp magazines by Robert Bloch and Manly Wade Wellman, modern masterpieces from Ramsey Campbell, Dennis Etchison, Karl Edward Wagner, David J. Schow, and R. Chetwynd-Hayes, and new contributions from Graham Masterton, Basil Copper, John Brunner, Guy N. Smith, Kim Newman, Paul J. McAuley, Roberta Lannes, Michael Marshall Smith, Daniel Fox, Adrian Cole, Nancy Kilpatrick, Brian Mooney and Lisa Morton.<br /><br /><br />Plus, you're sure to get a charge from three complete novels: <em>The Hound of Frankenstein</em> by Peter Tremayne, <em>The Dead End</em> by David Case, and Mary W. Shelley's original masterpiece <em>Frankenstein; or, The Modern Prometheus</em>.<br /><br /><br />As an electrical storm rages overhead, the generators are charged up, and beneath the sheet a cold form awaits its miraculous rebirth. Now it's time to throw that switch and discover all that Man Was Never Meant to Know.",3.70,5:12|4:19|3:19|2:3|1:1|total:54,45,17,712,Pegasus Books,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458831197l/26889798._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458831197l/26889798._SY75_.jpg,1681771454,9781681771458,https://www.goodreads.com/book/show/26889798-in-the-shadow-of-frankenstein
20039,1556093,Ghost Stories of an Antiquary,M.R. James,"Ghost Stories of an Antiquary By M. R. James Eight classics by great Edwardian scholar and storyteller. ""Number Thirteen,"" ""The Mezzotint,"" ""Canon Alberic's Scrapbook,"" more. Renowned for their wit, erudition and suspense, these stories are each masterfully constructed and represent a high achievement in the ghost genre. We are delighted to publish this classic book as part of our extensive Classic Library collection. Many of the books in our collection have been out of print for decades, and therefore have not been accessible to the general public. The aim of our publishing program is to facilitate rapid access to this vast reservoir of literature, and our view is that this is a significant literary work, which deserves to be brought back into print after many decades. The contents of the vast majority of titles in the Classic Library have been scanned from the original works. To ensure a high quality product, each title has been meticulously hand curated by our staff. Our philosophy has been guided by a desire to provide the reader with a book that is as close as possible to ownership of the original work. We hope that you will enjoy this wonderful classic work, and that for you it becomes an enriching experience.",4.08,5:1548|4:1371|3:735|2:166|1:55|total:3875,2725,200,157,Dover Publications (NY),eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344670655l/1556093._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344670655l/1556093._SY75_.jpg,0486227588,9780486227580,https://www.goodreads.com/book/show/1556093.Ghost_Stories_of_an_Antiquary
20040,40762312,"The Call of the Beaver Patrol Or, a Break in the Glacier",V T Sherman,"The Call of the Beaver Patrol or, A Break in the Glacier by V. T. Sherman Chapter I CAMPING IN THE BREAKER ""And so I says to myself, says I, give me a good husky band of Boy Scouts! They'll do the job if it can be done!"" Case Canfield, caretaker, sat back in a patched chair in the dusky, unoccupied office of the Labyrinth mine and addressed himself to four lads of seventeen who were clad in the khaki uniform of the Boy Scouts of America. Those of our readers who have read the previous books of this series will have good cause to remember George Benton, Charley (""Sandy"") Green, Tommy Gregory and Will Smith. The adventures of these lads among the Pictured Rocks of Old Superior, among the wreckers and reptiles of the Florida Everglades, in the caverns of the Great Continental Divide, and among the snows of the Hudson Bay wilderness have been recorded under appropriate titles in previous works. We are delighted to publish this classic book as part of our extensive Classic Library collection. Many of the books in our collection have been out of print for decades, and therefore have not been accessible to the general public. The aim of our publishing program is to facilitate rapid access to this vast reservoir of literature, and our view is that this is a significant literary work, which deserves to be brought back into print after many decades. The contents of the vast majority of titles in the Classic Library have been scanned from the original works. To ensure a high quality product, each title has been meticulously hand curated by our staff. Our philosophy has been guided by a desire to provide the reader with a book that is as close as possible to ownership of the original work. We hope that you will enjoy this wonderful classic work, and that for you it becomes an enriching experience.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,156,Createspace Independent Publishing Platform,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531151352l/40762312._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531151352l/40762312._SX50_.jpg,1722424605,9781722424602,https://www.goodreads.com/book/show/40762312-the-call-of-the-beaver-patrol-or-a-break-in-the-glacier
20041,24522243,Men's Sewed Straw Hats Report of the United Stated Tariff Commission to the President of the United States (1926),United States Tariff Commission,,5.00,5:1|4:0|3:0|2:0|1:0|total:1,1,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/24522243-men-s-sewed-straw-hats-report-of-the-united-stated-tariff-commission-to
20043,7578609,"The Angel Children; Or, Stories from Cloud-Land",Charlotte M. Higgins,"Genevieve lived in a large, handsome house, which had beautiful gardens all about it. She had no brother or sister, but she had a large play-room, filled with the nicest toys, so that a good many children who came to play in it thought she must be perfectly happy; but Genevieve had often thought how willingly she would give the room and all its playthings for a little brother of her own, whom she might take out in the garden for a walk, and watch carefully, just as her mother watched her.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,100,Dodo Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1409972127,9781409972129,https://www.goodreads.com/book/show/7578609-the-angel-children-or-stories-from-cloud-land
20044,18876190,Riders of the Silences,Max Brand,,3.73,5:90|4:86|3:78|2:23|1:15|total:292,212,6,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,9781620126103,https://www.goodreads.com/book/show/18876190-riders-of-the-silences
20045,14739234,Großer Lärm,Franz Kafka,"Phantastisches und Unheimliches, Paradoxes und Absurdes: Kafka beschreibt die unglaublichsten Sachverhalte nüchtern und minutiös. Grenzbereiche werden ausgeleuchtet, existenzielle Grund- oder Ausnahmesituationen in unvergessliche Bilder gefasst. Seine Texte haben die gleiche Intensität wie Träume. »Es ist das Schicksal und vielleicht auch die Größe dieses Werks, dass es alle Möglichkeiten darbietet und keine bestätigt« (Albert Camus).<br /><br />Mit dem Werkbeitrag aus Kindlers Literatur Lexikon.<br />Mit dem Autorenporträt aus dem Metzler Lexikon Weltliteratur.<br />Mit Daten zu Leben und Werk, exklusiv verfasst von der Redaktion der Zeitschrift für Literatur TEXT + KRITIK.<br /><br />Franz Kafka wurde am 3. Juli 1883 als Sohn jüdischer Eltern in Prag geboren. Nach einem Jurastudium, das er 1906 mit der Promotion abschloß, trat Kafka 1908 in die »Arbeiter-Unfall-Versicherungs-Anstalt« ein, deren Beamter er bis zu seiner frühzeitigen Pensionierung im Jahr 1922 blieb. Im Spätsommer 1917 erlitt Franz Kafka einen Blutsturz; es war der Ausbruch der Tuberkulose, an deren Folgen er am 3. Juni 1924, noch nicht 41 Jahre alt, starb.",3.00,5:2|4:3|3:3|2:5|1:1|total:14,14,0,,Fischer Verlag Klassik PLUS,ger,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338287553l/14739234._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338287553l/14739234._SY75_.jpg,,9783104011066,https://www.goodreads.com/book/show/14739234-gro-er-l-rm
20046,11842413,Give Me Liberty Or Give Me Death,Patrick Henry,This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.,4.40,5:547|4:209|3:112|2:18|1:12|total:898,656,31,5,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/11842413-give-me-liberty-or-give-me-death
20047,1976327,Four Max Carrados Detective Stories,Ernest Bramah,,3.42,5:17|4:48|3:60|2:16|1:3|total:144,79,8,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1847028594,9781847028594,https://www.goodreads.com/book/show/1976327.Four_Max_Carrados_Detective_Stories
20048,2314011,From October to Brest-Litovsk,Leon Trotsky,"Had the revolution developed more normally -- that is, under peaceful circumstances, as it had in 1912 -- the proletariat would always have held a dominant position, while the peasant masses would gradually have been taken in tow by the proletariat and drawn into the whirlpool of the revolution. But the war produced an altogether different succession of events. . . .",3.82,5:26|4:20|3:18|2:9|1:1|total:74,65,6,124,Aegypan,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1598188216,9781598188219,https://www.goodreads.com/book/show/2314011.From_October_to_Brest_Litovsk
