gutenberg_id,goodreads_id,goodreads_title,goodreads_author,goodreads_description,goodreads_average_rating,goodreads_rating_dist,goodreads_ratings_count,goodreads_text_reviews_count,goodreads_num_pages,goodreads_publisher,goodreads_language_code,goodreads_image_url,goodreads_small_image_url,goodreads_isbn,goodreads_isbn_13,goodreads_link
40038,15719616,The Lone Ranger Rides,Fran Striker,"In a remote basin in the western part of Texas, the Cavendish clan raised cattle. From the vast level acreage, where longhorns grew fat on lush grass, the surrounding hills looked verdant and hospitable; but this was pure deceit on Nature's part. Those hills were treacherous, and Bryant Cavendish loved them for that selfsame treachery. Sitting on the porch of his rambling house, the bitter old man spat tobacco-flavored curses at the infirmities that restricted him. His legs, tortured by rheumatism, were propped on a bentwood chair, and seemed slim and out of proportion to his barrel-shaped torso. His eyes, like caves beneath an overhanging ledge, were more restless than usual, as he gazed across the basin. He rasped a heavy thumbnail across the bristle of his slablike jowl. There was something in the air he couldn't explain. He felt a vague uneasiness despite the almost pastoral scene before him. He scanned the hills on all sides of the basin, knowing that no stranger could come through the tangle of underbrush and dense forest. Those hills had always been practically impassable. Then his restless eyes fell on the weird riot of color to the north. That was Bryant's Gap. Water flowing from the basin springs had patiently, through countless ages, cut the deep cleft in solid rock. The walls towering high on each side reflected unbelievable hues. Bryant's scowl deepened as he observed the Gap.",3.78,5:32|4:37|3:39|2:8|1:1|total:117,83,22,263,Putnam,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341303463l/15719616._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341303463l/15719616._SX50_.jpg,,,https://www.goodreads.com/book/show/15719616-the-lone-ranger-rides
40039,22630198,A Magyar Nep Muveszete (1. Kotet) a Kalotaszegi Magyar Nep Muveszete,Dezso Malonyay,"This collection of literature attempts to compile many of the classic, timeless works that have stood the test of time and offer them at a reduced, affordable price, in an attractive volume so that everyone can enjoy them.",4.00,5:0|4:1|3:0|2:0|1:0|total:1,1,0,128,Createspace Independent Publishing Platform,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1500258946,9781500258948,https://www.goodreads.com/book/show/22630198-a-magyar-nep-muveszete-1-kotet-a-kalotaszegi-magyar-nep-muveszete
40040,20964901,Flowers Shown to the Children,C.E. Smith,"Dear Children, -If you were old enough to go to the bookseller and ask for a book that would tell you about the flowers you see growing in the woods and fields in spring and summer-time, you would find there were already a great many books which had been written with that purpose. If you examined a few of these books, you would discover that in many the pictures of the flowers were not coloured, and that in these books the flowers were very difficult to recognise. And I think you would at once tell the bookseller you wished a flower-book with coloured pictures, where the flowers looked like real flowers",4.00,5:0|4:1|3:0|2:0|1:0|total:1,0,0,162,Createspace,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456132548l/20964901._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456132548l/20964901._SX50_.jpg,1495999335,9781495999338,https://www.goodreads.com/book/show/20964901-flowers-shown-to-the-children
40041,19386893,"The Secret of the Sundial Madge Sterling Series, #3",Ann Wirt,This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.,3.81,5:7|4:8|3:10|2:1|1:0|total:26,12,1,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19386893-the-secret-of-the-sundial-madge-sterling-series-3
40042,19386891,"The Deserted Yacht (Madge Sterling Series, #2)",Ann Wirt,This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.,3.73,5:7|4:2|3:13|2:0|1:0|total:22,9,0,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19386891-the-deserted-yacht
40043,37230815,The Problem of Foreign Policy: A Consideration of Present Dangers and the Best Methods for Meeting Them (Classic Reprint),Gilbert Murray,"Excerpt from The Problem of Foreign Policy: A Consideration of Present Dangers and the Best Methods for Meeting Them<br /><br />But what is needed most is a return to a standard of public conduct which was prae tised, or at least recognized, by the best Gov ernments of the world before the war, and which now seems to have been shaken, if not shattered. I am not demanding in any wild idealist spirit that Governments should act ac cording to the Sermon on the Mount though they well might study it a good deal more than they do. I am only saying that they must get back to the standard of veracity, of consistency.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,158,Forgotten Books,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515956734l/37230815._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515956734l/37230815._SX50_.jpg,0260480037,9780260480033,https://www.goodreads.com/book/show/37230815-the-problem-of-foreign-policy
40044,2284213,"Journal and Letters of Philip Vickers Fithian, 1773-1774: A Plantation Tutor of the Old Dominion",Philip Vickers Fithian,,3.62,5:4|4:5|3:5|2:1|1:1|total:16,12,2,270,University of Virginia Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0813900794,9780813900797,https://www.goodreads.com/book/show/2284213.Journal_and_Letters_of_Philip_Vickers_Fithian_1773_1774
40045,64949,The Voice of the Night,Dean Koontz,"No one could understand why Colin and Roy were best friends. Colin was so shy; Roy was so popular. Colin was nervous around girls; Roy was a ladies’ man. Colin was fascinated by Roy — and Roy was fascinated with death. Then one day Roy asked his timid friend, “You ever killed anything?” And from that moment on, the two were bound together in a game too terrifying to imagine… and too irresistible to stop.<br /><br /><b>Includes an afterword by the author.</b>",3.94,5:5911|4:5434|3:4265|2:932|1:242|total:16784,15703,271,339,Berkley,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308461608l/64949._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308461608l/64949._SY75_.jpg,0425128164,9780425128169,https://www.goodreads.com/book/show/64949.The_Voice_of_the_Night
40046,19419112,The Dispatch Carrier and Memoirs of Andersonville Prison,William N. Tyler,,4.50,5:2|4:2|3:0|2:0|1:0|total:4,3,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19419112-the-dispatch-carrier-and-memoirs-of-andersonville-prison
40047,26700147,"Punch, or the London Charivari, Vol. 107, October 20, 1894",Various,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/26700147-punch-or-the-london-charivari-vol-107-october-20-1894
40048,21121545,"The Newcastle Song Book; or, Tyne-Side Songster",Various,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/21121545-the-newcastle-song-book-or-tyne-side-songster
40049,20869323,"Histoire Anecdotique de l'Ancien Théâtre en France, Tome Second Théâtre-Français, Opéra, Opéra-Comique, Théâtre-Italien, Vaudeville, Théâtres forains, etc...",Albert du Casse,,3.00,5:0|4:0|3:1|2:0|1:0|total:1,1,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20869323-histoire-anecdotique-de-l-ancien-th-tre-en-france-tome-second-th-tre-
40050,21092782,"Life Movements in Plants, Volume II, 1919",Jagadis Chandra Bose,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/21092782-life-movements-in-plants-volume-ii-1919
40051,30334608,Found at Last: the Veritable Garden of Eden - Or a place that answers the Bible description of the notable spot better than anything yet discovered,David Van Slyke,"Found at Last: the Veritable Garden of Eden - Or a place that answers the Bible description of the notable spot better than anything yet discovered by Rev. D. O. Van Slyke<br /> <br /><br />CONTENTS<br />Preface.<br />Garden of Eden. See Genesis 2:8-14.<br /><br /> <br />Preface.<br /><br />On the principle of “first know you are right, then go ahead,” I have been very slow in making public the results of my discovery. But having become thoroughly satisfied that I have a reasonable thing of it, have ventured to publish it. It has appeared in brief articles in the Galesville INDEPENDENT, in order to invite general inspection, and criticism.<br /><br />When God made man to dwell on the face of the earth, He, evidently, must place him somewhere. In giving the postdiluvians a description of the creation, and first location of man, how mankind corrupted themselves, and how God destroyed them with a flood, he simply stated the principal facts, and gave a description of the location—and it not being on that continent, he could not point it out to them—and as the country in which Noah then resided, was all new to him, and his family, no one knew where it was; nor was any one able then, or since, to find it on that continent; thus, the location, though admitted to be somewhere on earth, has been kept a profound mystery to the present time, and consequently the innocent cause of no little speculation. But by degrees it has been opening to the minds of some, that the first habitation of man must have been somewhere on the American Continent; and the finger of time has been plainly pointing to what is known as the “North West,” as the place. But of this last fact I was ignorant when I made the discovery of the garden, and commenced developing the facts about it. The discovery, resulted from my familiarity with, or thorough knowledge of the Bible, and standing on the hanging garden and looking over the plat, and admiring its most wonderful scenery, and counting the rivers, I became sensibly impressed by a suggestion, This is the garden of Eden: at which suggestion I smiled, as the plat, to me then, was altogether too large. Of course I had never given it thought, nor measured it up in my own mind to what should, or might be its proper dimensions. However so strong were my impressions, that I, as a matter of pleasantry, used, occasionally to say to my friends, this is the Garden of Eden.<br /><br />Since I commenced to publish my views, claiming a possible reality, while some have mocked, others are becoming impressed with the idea of its being not only possible, but highly probable. Where would a scientist place the first pair, to acclimate, and from which to make man, as he now is, an inhabitant of all the earth? Not too far north, not too far south. Our garden is in that place. It should be destitute of money mineral wealth, as these, if easily obtained, are corrupting in their tendencies, and should be sought, and toiled for, to be properly enjoyed; and should be placed at a distance, just where God says he provided it, at the head of the stream. Our garden is still in the right place. From inherited wealth and luxury comes danger to the inheritors. Our garden is again right. But it should be a place susceptible of, and adapted to moral and intellectual growth, and lead to the admiration, adoration, and worship of the great Builder of the universe, the Infinite and Perfect. Is there a better place for that, in all this beautiful earth, than is our garden, and its surroundings? If there is, we would like to see it.<br /><br />I have related the facts as they have been presented to me, or as I have discovered them, and believe the reader will be pleased and profited with the results, and I hope this will lead to more thorough and satisfactory investigation.<br /><br />THE AUTHOR.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/30334608-found-at-last
